"Progeny" "Sire" "Dam" "Sex" "G" "NMPrg" "NFPrg" "F" "Homo" "Phen" "Res" "Polygene" "QTL"
280 132 200 "M" 3 0 0 0 0.59 35.4379022061449 9.50129671162003 0 25.9366054945248
281 234 35 "M" 3 0 0 0 0.566667 28.684573333502 4.53392921710623 0 24.1506441163958
282 234 199 "M" 3 0 0 0.0625 0.55 21.3831066128613 10.5971158449181 0 10.7859907679432
283 174 70 "M" 3 0 0 0 0.56 -10.1349725182082 -8.30612310711078 0 -1.8288494110974
284 174 34 "M" 3 0 0 0 0.596667 28.9220835857364 -1.92747378366111 0 30.8495573693975
285 152 75 "M" 3 0 0 0 0.52 29.8260174661003 11.0555420408108 0 18.7704754252895
286 152 239 "F" 3 0 0 0 0.636667 15.2602932381669 17.8174907655244 0 -2.55719752735749
287 216 80 "M" 3 0 0 0 0.506667 30.8440721176823 16.7704862767505 0 14.0735858409317
288 216 100 "M" 3 0 0 0 0.61 -7.93499541604037 -12.2191130414364 0 4.28411762539607
289 191 193 "M" 3 0 0 0 0.553333 29.5137140593671 20.353787209956 0 9.15992684941113
290 191 113 "M" 3 0 0 0 0.556667 11.951565955023 -2.85542523338743 0 14.8069911884104
291 171 223 "M" 3 0 0 0 0.593333 -5.24107117385078 -10.549671737686 0 5.30860056383521
292 171 205 "M" 3 0 0 0 0.556667 7.58717085374411 -5.01126364639226 0 12.5984345001364
293 184 220 "F" 3 0 0 0 0.56 -6.20996663282883 -5.01620761775901 0 -1.19375901506982
294 184 42 "M" 3 0 0 0 0.583333 -9.75552094120036 -17.793755515467 0 8.03823457426662
295 139 187 "F" 3 0 0 0 0.533333 -16.975858098635 -14.7196905207199 0 -2.25616757791505
296 139 90 "M" 3 0 0 0 0.563333 9.56414625230441 -1.87123962319537 0 11.4353858754998
297 130 164 "M" 3 0 0 0 0.526667 20.2164389137292 -3.05628612236786 0 23.2727250360971
298 130 118 "F" 3 0 0 0 0.586667 2.7428570311347 0.653268484979607 0 2.08958854615509
299 109 96 "F" 3 0 0 0 0.556667 12.1922541182558 -3.22732612072832 0 15.4195802389841
300 109 159 "M" 3 0 0 0 0.61 -5.4483213300253 -4.77530975613579 0 -0.673011573889514
301 129 186 "M" 3 0 0 0.25 0.543333 16.9849067701493 6.28839953688584 0 10.6965072332634
302 129 40 "M" 3 0 0 0 0.516667 -2.8824029891712 -10.5462385881824 0 7.66383559901118
303 182 76 "F" 3 0 0 0 0.56 0.563899454097999 0.457742438560403 0 0.106157015537596
304 182 97 "M" 3 0 0 0 0.53 -1.72121285825368 -1.21815217988356 0 -0.503060678370115
305 170 141 "M" 3 0 0 0 0.523333 14.3521849124491 10.2829705398998 0 4.06921437254932
306 170 180 "M" 3 0 0 0.25 0.54 -2.34901798408412 -5.50719100968628 0 3.15817302560217
307 102 189 "M" 3 0 0 0 0.52 -3.17611124658002 -17.619721243479 0 14.443609996899
308 102 91 "F" 3 0 0 0 0.506667 5.99327799426217 -10.8515961350602 0 16.8448741293223
309 119 31 "F" 3 0 0 0 0.596667 0.381060370716661 -8.69359626303664 0 9.0746566337533
310 119 57 "F" 3 0 0 0 0.536667 13.5414070893309 -9.60382342008929 0 23.1452305094202
