"Progeny" "Sire" "Dam" "Sex" "G" "NMPrg" "NFPrg" "F" "Homo" "Phen" "Res" "Polygene" "QTL"
272 140 105 "F" 3 0 0 0 0.548495 -28.8023824419245 -12.8732645915975 0 -15.929117850327
273 176 88 "M" 3 0 0 0 0.652174 -3.19454065701098 13.6445930574929 0 -16.8391337145039
274 176 46 "F" 3 0 0 0 0.555184 8.70789295372162 5.61737341029924 0 3.09051954342238
275 183 115 "F" 3 0 0 0 0.571906 -8.94491797347757 8.84070605651646 0 -17.785624029994
276 183 74 "M" 3 0 0 0 0.588629 -25.4665054537371 4.88247255416472 0 -30.3489780079018
277 147 82 "M" 3 0 0 0 0.551839 -22.5863336885516 -2.08732827847126 0 -20.4990054100804
278 147 71 "M" 3 0 0 0 0.545151 -11.2584058509225 5.35758148776354 0 -16.6159873386861
279 119 167 "M" 3 0 0 0 0.535117 -14.753533936824 4.64991493369427 0 -19.4034488705183
280 119 232 "F" 3 0 0 0 0.558528 -16.1791192914828 -5.03445309463938 0 -11.1446661968434
281 221 34 "M" 3 0 0 0 0.541806 -40.2869096006377 -7.33623624080874 0 -32.950673359829
282 221 127 "F" 3 0 0 0 0.58194 -22.6323950557677 -4.50614261624374 0 -18.1262524395239
283 148 41 "F" 3 0 0 0 0.585284 11.804526635754 6.74775623853744 0 5.05677039721651
284 148 143 "F" 3 0 0 0 0.511706 0.444722606962928 -5.03513949281466 0 5.47986209977759
285 190 154 "F" 3 0 0 0 0.528428 -55.7610350827134 -28.3120095501771 0 -27.4490255325363
286 190 39 "M" 3 0 0 0 0.538462 -50.8594796148137 -23.322807198139 0 -27.5366724166746
287 139 86 "M" 3 0 0 0 0.58194 -21.2927796985832 -2.71144485576719 0 -18.581334842816
288 139 78 "M" 3 0 0 0 0.591973 -2.01315311304566 14.0527585428925 0 -16.0659116559382
289 174 144 "M" 3 0 0 0 0.618729 -13.7070279900063 6.87562015041671 0 -20.582648140423
290 174 98 "M" 3 0 0 0 0.565217 -20.5962921317561 -0.799005011316695 0 -19.7972871204394
291 180 238 "M" 3 0 0 0 0.505017 -3.41359528926214 2.0372156112022 0 -5.45081090046435
292 180 126 "F" 3 0 0 0 0.605351 -37.7814406415329 -21.129746415878 0 -16.6516942256549
293 166 193 "F" 3 0 0 0 0.535117 -22.588503895612 -7.06587878935134 0 -15.5226251062607
294 166 197 "M" 3 0 0 0 0.588629 -6.80915599739019 -0.260544566396603 0 -6.54861143099359
295 168 206 "M" 3 0 0 0 0.561873 -17.7755524600326 11.0034371583444 0 -28.778989618377
296 168 223 "M" 3 0 0 0 0.578595 -38.6513699076044 -9.17448447936837 0 -29.4768854282361
297 123 42 "F" 3 0 0 0 0.605351 -40.8837712515401 -19.9275283745679 0 -20.9562428769722
298 123 100 "M" 3 0 0 0 0.531773 -16.4910048648075 -1.93891312363413 0 -14.5520917411734
299 215 216 "F" 3 0 0 0.125 1 -23.2963540287857 7.79845915552959 0 -31.0948131843153
300 215 32 "F" 3 0 0 0 0.591973 -12.8872515884113 5.58370811222636 0 -18.4709597006377
301 222 64 "M" 3 0 0 0 0.615385 -14.6932993948413 -5.07069718538496 0 -9.62260220945632
302 222 122 "F" 3 0 0 0 0.575251 -8.91925956930373 2.39025341261788 0 -11.3095129819216
303 235 187 "M" 3 0 0 0 0.571906 -13.240813836465 2.46999248484475 0 -15.7108063213097
304 235 44 "M" 3 0 0 0 0.555184 -34.4870616924593 -19.8969750160168 0 -14.5900866764424
305 224 68 "M" 3 0 0 0 0.561873 -3.11338842762333 10.5757538350337 0 -13.689142262657
306 224 125 "M" 3 0 0 0 0.588629 -10.1519446995868 3.19966720254485 0 -13.3516119021317
307 129 33 "M" 3 0 0 0 0.578595 -7.27863982836749 15.9152399820912 0 -23.1938798104587
308 129 185 "M" 3 0 0 0 0.545151 -3.75284810253374 -5.10366501594887 0 1.35081691341513
309 213 60 "M" 3 0 0 0.375 0.51505 1.39825390918995 11.3859942468061 0 -9.98774033761613
310 213 35 "F" 3 0 0 0 0.58194 -33.407976069533 -13.0203548604734 0 -20.3876212090595
